Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2009","2009","%","7.3918","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2010","2010","%","7.8816","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2011","2011","%","7.7642","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2012","2012","%","7.3938","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2013","2013","%","7.5361","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2014","2014","%","7.1199","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2015","2015","%","7.1056","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2016","2016","%","6.8445","Fc","Calculated data"
"EM","Emissions shares","100","India","7264","Share of total CO2 emissions","6817","Industrial processes and product use","2017","2017","%","6.6284","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2000","2000","%","0.0086","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2001","2001","%","0.0085","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2002","2002","%","0.0091","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2003","2003","%","0.0098","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2004","2004","%","0.01","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2005","2005","%","0.0105","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2006","2006","%","0.011","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2007","2007","%","0.0117","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2008","2008","%","0.0151","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2009","2009","%","0.0158","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2010","2010","%","0.0168","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2011","2011","%","0.0175","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2012","2012","%","0.0178","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2013","2013","%","0.0179","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2014","2014","%","0.0186","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2015","2015","%","0.0193","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2016","2016","%","0.0199","Fc","Calculated data"
"EM","Emissions shares","100","India","7265","Share of total CH4 emissions","6817","Industrial processes and product use","2017","2017","%","0.0205","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2000","2000","%","0.8482","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2001","2001","%","0.8266","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2002","2002","%","0.8577","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2003","2003","%","0.8685","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2004","2004","%","0.858","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2005","2005","%","0.8228","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2006","2006","%","0.7728","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2007","2007","%","0.713","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2008","2008","%","0.6988","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2009","2009","%","0.7024","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2010","2010","%","0.1608","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2011","2011","%","0.1568","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2012","2012","%","0.1573","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2013","2013","%","0.3179","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2014","2014","%","0.2866","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2015","2015","%","0.2547","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2016","2016","%","0.2268","Fc","Calculated data"
"EM","Emissions shares","100","India","7266","Share of total N2O emissions","6817","Industrial processes and product use","2017","2017","%","0.1964","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2000","2000","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2001","2001","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2002","2002","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2003","2003","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2004","2004","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2005","2005","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2006","2006","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2007","2007","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2008","2008","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2009","2009","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2010","2010","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2011","2011","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2012","2012","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2013","2013","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2014","2014","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2015","2015","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2016","2016","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","7179","Share of  total F-gases emissions","6817","Industrial processes and product use","2017","2017","%","100","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2000","2000","gigagrams","91491.55","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2001","2001","gigagrams","93376.05","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2002","2002","gigagrams","97185.61","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2003","2003","gigagrams","104680.55","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2004","2004","gigagrams","112526.26","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2005","2005","gigagrams","112930.67","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2006","2006","gigagrams","117803.66","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2007","2007","gigagrams","130841.76","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2008","2008","gigagrams","136068.38","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2009","2009","gigagrams","151432.32","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2010","2010","gigagrams","158342.2","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2011","2011","gigagrams","165950.34","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2012","2012","gigagrams","172852.44","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2013","2013","gigagrams","178095.16","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2014","2014","gigagrams","184923.54","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2015","2015","gigagrams","190748.61","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2016","2016","gigagrams","191476.99","Fc","Calculated data"
"EM","Emissions shares","100","India","723112","Emissions (CO2eq) (SAR)","6817","Industrial processes and product use","2017","2017","gigagrams","192305.37","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2000","2000","gigagrams","93399.2077","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2001","2001","gigagrams","95285.9577","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2002","2002","gigagrams","98998.5623","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2003","2003","gigagrams","107177.6242","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2004","2004","gigagrams","115801.998","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2005","2005","gigagrams","115091.4732","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2006","2006","gigagrams","119875.9423","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2007","2007","gigagrams","134308.5526","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2008","2008","gigagrams","139107.5271","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2009","2009","gigagrams","154816.5799","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2010","2010","gigagrams","162186.8772","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2011","2011","gigagrams","169973.6509","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2012","2012","gigagrams","177045.3809","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2013","2013","gigagrams","182493.9709","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2014","2014","gigagrams","189504.491","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2015","2015","gigagrams","195512.081","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2016","2016","gigagrams","196522.6011","Fc","Calculated data"
"EM","Emissions shares","100","India","723113","Emissions (CO2eq) (AR5)","6817","Industrial processes and product use","2017","2017","gigagrams","197533.1211","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2000","2000","gigagrams","93933.51","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2001","2001","gigagrams","95818.61","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2002","2002","gigagrams","99528.57","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2003","2003","gigagrams","107820.99","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2004","2004","gigagrams","116565.46","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2005","2005","gigagrams","115670.71","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2006","2006","gigagrams","120445.66","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2007","2007","gigagrams","135087.6","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2008","2008","gigagrams","139818.58","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2009","2009","gigagrams","155581.2","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2010","2010","gigagrams","162846.72","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2011","2011","gigagrams","170655.7","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2012","2012","gigagrams","177758.2","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2013","2013","gigagrams","183284.36","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2014","2014","gigagrams","190316.86","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2015","2015","gigagrams","196346.13","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2016","2016","gigagrams","197378.63","Fc","Calculated data"
"EM","Emissions shares","100","India","723114","Emissions (CO2eq) (AR4)","6817","Industrial processes and product use","2017","2017","gigagrams","198411.13","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2000","2000","gigagrams","79600","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2001","2001","gigagrams","81500","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2002","2002","gigagrams","85300","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2003","2003","gigagrams","89800","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2004","2004","gigagrams","94400","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2005","2005","gigagrams","100000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2006","2006","gigagrams","105000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2007","2007","gigagrams","112000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2008","2008","gigagrams","119000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2009","2009","gigagrams","133000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2010","2010","gigagrams","140000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2011","2011","gigagrams","147000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2012","2012","gigagrams","153000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2013","2013","gigagrams","157000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2014","2014","gigagrams","163000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2015","2015","gigagrams","168000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2016","2016","gigagrams","168000","Fc","Calculated data"
"EM","Emissions shares","100","India","7273","CO2 emissions","6817","Industrial processes and product use","2017","2017","gigagrams","168000","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2000","2000","gigagrams","2.35","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2001","2001","gigagrams","2.35","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2002","2002","gigagrams","2.51","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2003","2003","gigagrams","2.75","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2004","2004","gigagrams","2.86","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2005","2005","gigagrams","3.07","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2006","2006","gigagrams","3.26","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2007","2007","gigagrams","3.56","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2008","2008","gigagrams","4.68","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2009","2009","gigagrams","4.92","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2010","2010","gigagrams","5.3","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2011","2011","gigagrams","5.54","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2012","2012","gigagrams","5.64","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2013","2013","gigagrams","5.76","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2014","2014","gigagrams","6.04","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2015","2015","gigagrams","6.31","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2016","2016","gigagrams","6.59","Fc","Calculated data"
"EM","Emissions shares","100","India","7225","CH4 emissions","6817","Industrial processes and product use","2017","2017","gigagrams","6.87","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2000","2000","gigagrams","5.62","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2001","2001","gigagrams","5.57","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2002","2002","gigagrams","5.59","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2003","2003","gigagrams","5.88","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2004","2004","gigagrams","6.02","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2005","2005","gigagrams","6.02","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2006","2006","gigagrams","5.92","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2007","2007","gigagrams","5.7","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2008","2008","gigagrams","5.71","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2009","2009","gigagrams","5.9","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2010","2010","gigagrams","1.39","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2011","2011","gigagrams","1.4","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2012","2012","gigagrams","1.4","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2013","2013","gigagrams","2.82","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2014","2014","gigagrams","2.57","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2015","2015","gigagrams","2.31","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2016","2016","gigagrams","2.06","Fc","Calculated data"
"EM","Emissions shares","100","India","7230","N2O emissions","6817","Industrial processes and product use","2017","2017","gigagrams","1.81","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2000","2000","gigagrams","2.3569","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2001","2001","gigagrams","2.3569","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2002","2002","gigagrams","2.3382","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2003","2003","gigagrams","3.0303","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2004","2004","gigagrams","3.7972","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2005","2005","gigagrams","2.5814","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2006","2006","gigagrams","2.544","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2007","2007","gigagrams","3.9843","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2008","2008","gigagrams","3.5541","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2009","2009","gigagrams","3.8721","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2010","2010","gigagrams","4.1713","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2011","2011","gigagrams","4.321","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2012","2012","gigagrams","4.5267","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2013","2013","gigagrams","4.7325","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2014","2014","gigagrams","4.9383","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2015","2015","gigagrams","5.144","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2016","2016","gigagrams","5.3498","Fc","Calculated data"
"EM","Emissions shares","100","India","7274","F-gases emissions","6817","Industrial processes and product use","2017","2017","gigagrams","5.5556","Fc","Calculated data"
